ExhibitionID,ExhibitionTitle,ExhibitionBeginDate,ExhibitionEndDate,ExhibitionURL,ExhibitionRole,ExhibitionRoleinPressRelease,ConstituentType,DisplayName,AlphaSort,FirstName,MiddleName,LastName,Nationality,ArtistBio,Gender,ConstituentURL
667.0,The Expressionist Idiom,1985-05-06,12/18/1985,moma.org/calendar/exhibitions/1748,Artist,Artist,Individual,Pierre Alechinsky,Alechinsky Pierre,Pierre,,Alechinsky,Belgian,"Belgian, born 1927",Male,moma.org/artists/107
667.0,The Expressionist Idiom,1985-05-06,12/18/1985,moma.org/calendar/exhibitions/1748,Artist,Artist,Individual,Ernst Barlach,Barlach Ernst,Ernst,,Barlach,German,"German, 1870–1938",Male,moma.org/artists/335
667.0,The Expressionist Idiom,1985-05-06,12/18/1985,moma.org/calendar/exhibitions/1748,Artist,Artist,Individual,Max Beckmann,Beckmann Max,Max,,Beckmann,German,"German, 1884–1950",Male,moma.org/artists/429
667.0,The Expressionist Idiom,1985-05-06,12/18/1985,moma.org/calendar/exhibitions/1748,Artist,Artist,Individual,Lovis Corinth,Corinth Lovis,Lovis,,Corinth,German,"German, 1858–1925",Male,moma.org/artists/1243
667.0,The Expressionist Idiom,1985-05-06,12/18/1985,moma.org/calendar/exhibitions/1748,Artist,Artist,Individual,Nicolas de Staël,de Staël Nicolas,Nicolas,,de Staël,French,"French, 1914–1955",Male,moma.org/artists/1447
667.0,The Expressionist Idiom,1985-05-06,12/18/1985,moma.org/calendar/exhibitions/1748,Artist,Artist,Individual,André Derain,Derain André,André,,Derain,French,"French, 1880–1954",Male,moma.org/artists/1500
667.0,The Expressionist Idiom,1985-05-06,12/18/1985,moma.org/calendar/exhibitions/1748,Artist,Artist,Individual,Otto Dix,Dix Otto,Otto,,Dix,German,"German, 1891–1969",Male,moma.org/artists/1559
667.0,The Expressionist Idiom,1985-05-06,12/18/1985,moma.org/calendar/exhibitions/1748,Artist,Artist,Individual,Jean Dubuffet,Dubuffet Jean,Jean,,Dubuffet,French,"French, 1901–1985",Male,moma.org/artists/1633
667.0,The Expressionist Idiom,1985-05-06,12/18/1985,moma.org/calendar/exhibitions/1748,Artist,Artist,Individual,Lyonel Feininger,Feininger Lyonel,Lyonel,,Feininger,American,"American, 1871–1956",Male,moma.org/artists/1832
667.0,The Expressionist Idiom,1985-05-06,12/18/1985,moma.org/calendar/exhibitions/1748,Artist,Artist,Individual,Conrad Felixmüller,Felixmüller Conrad,Conrad,,Felixmüller,German,"German, 1897–1977",Male,moma.org/artists/1841
667.0,The Expressionist Idiom,1985-05-06,12/18/1985,moma.org/calendar/exhibitions/1748,Artist,Artist,Individual,Paul Gauguin,Gauguin Paul,Paul,,Gauguin,French,"French, 1848–1903",Male,moma.org/artists/2098
667.0,The Expressionist Idiom,1985-05-06,12/18/1985,moma.org/calendar/exhibitions/1748,Artist,Artist,Individual,Vincent van Gogh,Gogh Vincent van,Vincent,,van Gogh,Dutch,"Dutch, 1853–1890",Male,moma.org/artists/2206
667.0,The Expressionist Idiom,1985-05-06,12/18/1985,moma.org/calendar/exhibitions/1748,Artist,Artist,Individual,Walter Gramatté,Gramatté Walter,Walter,,Gramatté,German,"German, 1897–1929",Male,moma.org/artists/2288
667.0,The Expressionist Idiom,1985-05-06,12/18/1985,moma.org/calendar/exhibitions/1748,Artist,Artist,Individual,George Grosz,Grosz George,George,,Grosz,American,"American, born Germany. 1893–1959",Male,moma.org/artists/2374
667.0,The Expressionist Idiom,1985-05-06,12/18/1985,moma.org/calendar/exhibitions/1748,Artist,Artist,Individual,Hans Hartung,Hartung Hans,Hans,,Hartung,French,"French, 1904–1989",Male,moma.org/artists/2525
667.0,The Expressionist Idiom,1985-05-06,12/18/1985,moma.org/calendar/exhibitions/1748,Artist,Artist,Individual,Erich Heckel,Heckel Erich,Erich,,Heckel,German,"German, 1883–1970",Male,moma.org/artists/2569
667.0,The Expressionist Idiom,1985-05-06,12/18/1985,moma.org/calendar/exhibitions/1748,Artist,Artist,Individual,Asger Jorn,Jorn Asger,Asger,,Jorn,Danish,"Danish, 1914–1973",Male,moma.org/artists/2943
667.0,The Expressionist Idiom,1985-05-06,12/18/1985,moma.org/calendar/exhibitions/1748,Artist,Artist,Individual,Vasily Kandinsky,Kandinsky Vasily,Vasily,,Kandinsky,French,"French, born Russia. 1866–1944",Male,moma.org/artists/2981
667.0,The Expressionist Idiom,1985-05-06,12/18/1985,moma.org/calendar/exhibitions/1748,Artist,Artist,Individual,Ernst Ludwig Kirchner,Kirchner Ernst Ludwig,Ernst,Ludwig,Kirchner,German,"German, 1880–1938",Male,moma.org/artists/3115
667.0,The Expressionist Idiom,1985-05-06,12/18/1985,moma.org/calendar/exhibitions/1748,Artist,Artist,Individual,Paul Klee,Klee Paul,Paul,,Klee,German,"German, born Switzerland. 1879–1940",Male,moma.org/artists/3130
667.0,The Expressionist Idiom,1985-05-06,12/18/1985,moma.org/calendar/exhibitions/1748,Artist,Artist,Individual,Paul Kleinschmidt,Kleinschmidt Paul,Paul,,Kleinschmidt,German,"German, 1883–1949",Male,moma.org/artists/3140
667.0,The Expressionist Idiom,1985-05-06,12/18/1985,moma.org/calendar/exhibitions/1748,Artist,Artist,Individual,Max Klinger,Klinger Max,Max,,Klinger,German,"German, 1857–1920",Male,moma.org/artists/3149
667.0,The Expressionist Idiom,1985-05-06,12/18/1985,moma.org/calendar/exhibitions/1748,Artist,Artist,Individual,Oskar Kokoschka,Kokoschka Oskar,Oskar,,Kokoschka,Austrian,"Austrian, 1886–1980",Male,moma.org/artists/3197
667.0,The Expressionist Idiom,1985-05-06,12/18/1985,moma.org/calendar/exhibitions/1748,Artist,Artist,Individual,Käthe Kollwitz,Kollwitz Käthe,Käthe,,Kollwitz,German,"German, 1867–1945",Female,moma.org/artists/3201
667.0,The Expressionist Idiom,1985-05-06,12/18/1985,moma.org/calendar/exhibitions/1748,Artist,Artist,Individual,Jacques Lipchitz,Lipchitz Jacques,Jacques,,Lipchitz,American,"American, born Lithuania. 1891–1973",Male,moma.org/artists/3563
667.0,The Expressionist Idiom,1985-05-06,12/18/1985,moma.org/calendar/exhibitions/1748,Artist,Artist,Individual,Franz Marc,Marc Franz,Franz,,Marc,German,"German, 1880–1916",Male,moma.org/artists/3748
667.0,The Expressionist Idiom,1985-05-06,12/18/1985,moma.org/calendar/exhibitions/1748,Artist,Artist,Individual,Henri Matisse,Matisse Henri,Henri,,Matisse,French,"French, 1869–1954",Male,moma.org/artists/3832
667.0,The Expressionist Idiom,1985-05-06,12/18/1985,moma.org/calendar/exhibitions/1748,Artist,Artist,Individual,Ludwig Meidner,Meidner Ludwig,Ludwig,,Meidner,German,"German, 1884–1966",Male,moma.org/artists/3909
667.0,The Expressionist Idiom,1985-05-06,12/18/1985,moma.org/calendar/exhibitions/1748,Artist,Artist,Individual,Henri Michaux,Michaux Henri,Henri,,Michaux,French,"French, born Belgium. 1899–1984",Male,moma.org/artists/3963
667.0,The Expressionist Idiom,1985-05-06,12/18/1985,moma.org/calendar/exhibitions/1748,Artist,Artist,Individual,Otto Mueller,Mueller Otto,Otto,,Mueller,German,"German, 1874–1930",Male,moma.org/artists/4140
667.0,The Expressionist Idiom,1985-05-06,12/18/1985,moma.org/calendar/exhibitions/1748,Artist,Artist,Individual,Edvard Munch,Munch Edvard,Edvard,,Munch,Norwegian,"Norwegian, 1863–1944",Male,moma.org/artists/4164
667.0,The Expressionist Idiom,1985-05-06,12/18/1985,moma.org/calendar/exhibitions/1748,Artist,Artist,Individual,Emil Nolde,Nolde Emil,Emil,,Nolde,German,"German, 1867–1956",Male,moma.org/artists/4327
667.0,The Expressionist Idiom,1985-05-06,12/18/1985,moma.org/calendar/exhibitions/1748,Artist,Artist,Individual,Max Pechstein,Pechstein Max,Max,,Pechstein,German,"German, 1881–1955",Male,moma.org/artists/4533
667.0,The Expressionist Idiom,1985-05-06,12/18/1985,moma.org/calendar/exhibitions/1748,Artist,Artist,Individual,Pablo Picasso,Picasso Pablo,Pablo,,Picasso,Spanish,"Spanish, 1881–1973",Male,moma.org/artists/4609
667.0,The Expressionist Idiom,1985-05-06,12/18/1985,moma.org/calendar/exhibitions/1748,Artist,Artist,Individual,Jackson Pollock,Pollock Jackson,Jackson,,Pollock,American,"American, 1912–1956",Male,moma.org/artists/4675
667.0,The Expressionist Idiom,1985-05-06,12/18/1985,moma.org/calendar/exhibitions/1748,Artist,Artist,Individual,Georges Rouault,Rouault Georges,Georges,,Rouault,French,"French, 1871–1958",Male,moma.org/artists/5053
667.0,The Expressionist Idiom,1985-05-06,12/18/1985,moma.org/calendar/exhibitions/1748,Artist,Artist,Individual,Egon Schiele,Schiele Egon,Egon,,Schiele,Austrian,"Austrian, 1890–1918",Male,moma.org/artists/5215
667.0,The Expressionist Idiom,1985-05-06,12/18/1985,moma.org/calendar/exhibitions/1748,Artist,Artist,Individual,Karl Schmidt-Rottluff,Schmidt-Rottluff Karl,Karl,,Schmidt-Rottluff,German,"German, 1884–1976",Male,moma.org/artists/5242
667.0,The Expressionist Idiom,1985-05-06,12/18/1985,moma.org/calendar/exhibitions/1748,Artist,Artist,Individual,David Alfaro Siqueiros,Siqueiros David Alfaro,David,Alfaro,Siqueiros,Mexican,"Mexican, 1896–1974",Male,moma.org/artists/5454
667.0,The Expressionist Idiom,1985-05-06,12/18/1985,moma.org/calendar/exhibitions/1748,Artist,Artist,Individual,K.R.H. Sonderborg,Sonderborg K.R.H.,K.,R. H.,Sonderborg,Danish,"Danish, born 1923",Male,moma.org/artists/5522
667.0,The Expressionist Idiom,1985-05-06,12/18/1985,moma.org/calendar/exhibitions/1748,Artist,Artist,Individual,Pierre Soulages,Soulages Pierre,Pierre,,Soulages,French,"French, born 1919",Male,moma.org/artists/5538
667.0,The Expressionist Idiom,1985-05-06,12/18/1985,moma.org/calendar/exhibitions/1748,Artist,Artist,Individual,Antoni Tŕpies,Tŕpies Antoni,Antoni,,Tŕpies,Spanish,"Spanish, 1923–2012",Male,moma.org/artists/5809
667.0,The Expressionist Idiom,1985-05-06,12/18/1985,moma.org/calendar/exhibitions/1748,Artist,Artist,Individual,Wols (A. O. Wolfgang Schulze),Wols (A. O. Wolfgang Schulze),,,Wols (A. O. Wolfgang Schulze),German,"German, 1913–1951",Male,moma.org/artists/6432
3465.0,A Personal View: Photography in the Collection of Paul F. Walter,1985-05-23,8/13/1985,moma.org/calendar/exhibitions/2200,Curator,Organizer,Individual,John Szarkowski,Szarkowski John,John,,Szarkowski,American,"American, 1925–2007",Male,moma.org/artists/8084
3465.0,A Personal View: Photography in the Collection of Paul F. Walter,1985-05-23,8/13/1985,moma.org/calendar/exhibitions/2200,Artist,Artist,Individual,August Sander,Sander August,August,,Sander,German,"German, 1876–1964",Male,moma.org/artists/5145
2675.0,Drawing in Austria and Germany,1985-05-26,10/29/1985,moma.org/calendar/exhibitions/1892,Curator,Organizer,Individual,Bernice Rose,Rose Bernice,Bernice,,Rose,,,,moma.org/artists/25814
2675.0,Drawing in Austria and Germany,1985-05-26,10/29/1985,moma.org/calendar/exhibitions/1892,Artist,Artist,Individual,Jean (Hans) Arp,Arp Jean (Hans),Jean,,Arp,French,"French, born Germany (Alsace). 1886–1966",Male,moma.org/artists/11
2675.0,Drawing in Austria and Germany,1985-05-26,10/29/1985,moma.org/calendar/exhibitions/1892,Artist,Artist,Individual,Johannes Theodor Baargeld (Alfred Emanuel Ferdinand Gruenwald),Baargeld Johannes Theodor (Alfred Emanuel Ferdinand Gruenwald),Johannes,Theodor,Baargeld,German,"German, 1892–1927",Male,moma.org/artists/263
2675.0,Drawing in Austria and Germany,1985-05-26,10/29/1985,moma.org/calendar/exhibitions/1892,Artist,Artist,Individual,Georg Baselitz,Baselitz Georg,Georg,,Baselitz,German,"German, born 1938",Male,moma.org/artists/366
2675.0,Drawing in Austria and Germany,1985-05-26,10/29/1985,moma.org/calendar/exhibitions/1892,Artist,Artist,Individual,Max Beckmann,Beckmann Max,Max,,Beckmann,German,"German, 1884–1950",Male,moma.org/artists/429
2675.0,Drawing in Austria and Germany,1985-05-26,10/29/1985,moma.org/calendar/exhibitions/1892,Artist,Artist,Individual,Joseph Beuys,Beuys Joseph,Joseph,,Beuys,German,"German, 1921–1986",Male,moma.org/artists/540
2675.0,Drawing in Austria and Germany,1985-05-26,10/29/1985,moma.org/calendar/exhibitions/1892,Artist,Artist,Individual,Gottfried Brockmann,Brockmann Gottfried,Gottfried,,Brockmann,German,"German, 1903–1983",Male,moma.org/artists/785
2675.0,Drawing in Austria and Germany,1985-05-26,10/29/1985,moma.org/calendar/exhibitions/1892,Artist,Artist,Individual,Lovis Corinth,Corinth Lovis,Lovis,,Corinth,German,"German, 1858–1925",Male,moma.org/artists/1243
2675.0,Drawing in Austria and Germany,1985-05-26,10/29/1985,moma.org/calendar/exhibitions/1892,Artist,Artist,Individual,Otto Dix,Dix Otto,Otto,,Dix,German,"German, 1891–1969",Male,moma.org/artists/1559
2675.0,Drawing in Austria and Germany,1985-05-26,10/29/1985,moma.org/calendar/exhibitions/1892,Artist,Artist,Individual,Max Ernst,Ernst Max,Max,,Ernst,French,"French, born Germany. 1891–1976",Male,moma.org/artists/1752
2675.0,Drawing in Austria and Germany,1985-05-26,10/29/1985,moma.org/calendar/exhibitions/1892,Artist,Artist,Individual,Lyonel Feininger,Feininger Lyonel,Lyonel,,Feininger,American,"American, 1871–1956",Male,moma.org/artists/1832
2675.0,Drawing in Austria and Germany,1985-05-26,10/29/1985,moma.org/calendar/exhibitions/1892,Artist,Artist,Individual,George Grosz,Grosz George,George,,Grosz,American,"American, born Germany. 1893–1959",Male,moma.org/artists/2374
2675.0,Drawing in Austria and Germany,1985-05-26,10/29/1985,moma.org/calendar/exhibitions/1892,Artist,Artist,Individual,Erich Heckel,Heckel Erich,Erich,,Heckel,German,"German, 1883–1970",Male,moma.org/artists/2569
2675.0,Drawing in Austria and Germany,1985-05-26,10/29/1985,moma.org/calendar/exhibitions/1892,Artist,Artist,Individual,Bernhard Heiliger,Heiliger Bernhard,Bernhard,,Heiliger,German,"German, 1915–1995",Male,moma.org/artists/2575
2675.0,Drawing in Austria and Germany,1985-05-26,10/29/1985,moma.org/calendar/exhibitions/1892,Artist,Artist,Individual,Hannah Höch,Höch Hannah,Hannah,,Höch,German,"German, 1889–1978",Female,moma.org/artists/2675
2675.0,Drawing in Austria and Germany,1985-05-26,10/29/1985,moma.org/calendar/exhibitions/1892,Artist,Artist,Individual,Jörg Immendorff,Immendorff Jörg,Jörg,,Immendorff,German,"German, 1945–2007",Male,moma.org/artists/2807
2675.0,Drawing in Austria and Germany,1985-05-26,10/29/1985,moma.org/calendar/exhibitions/1892,Artist,Artist,Individual,Vasily Kandinsky,Kandinsky Vasily,Vasily,,Kandinsky,French,"French, born Russia. 1866–1944",Male,moma.org/artists/2981
2675.0,Drawing in Austria and Germany,1985-05-26,10/29/1985,moma.org/calendar/exhibitions/1892,Artist,Artist,Individual,Anselm Kiefer,Kiefer Anselm,Anselm,,Kiefer,German,"German, born 1945",Male,moma.org/artists/3086
2675.0,Drawing in Austria and Germany,1985-05-26,10/29/1985,moma.org/calendar/exhibitions/1892,Artist,Artist,Individual,Ernst Ludwig Kirchner,Kirchner Ernst Ludwig,Ernst,Ludwig,Kirchner,German,"German, 1880–1938",Male,moma.org/artists/3115
2675.0,Drawing in Austria and Germany,1985-05-26,10/29/1985,moma.org/calendar/exhibitions/1892,Artist,Artist,Individual,Paul Klee,Klee Paul,Paul,,Klee,German,"German, born Switzerland. 1879–1940",Male,moma.org/artists/3130
2675.0,Drawing in Austria and Germany,1985-05-26,10/29/1985,moma.org/calendar/exhibitions/1892,Artist,Artist,Individual,Gustav Klimt,Klimt Gustav,Gustav,,Klimt,Austrian,"Austrian, 1862–1918",Male,moma.org/artists/3147
2675.0,Drawing in Austria and Germany,1985-05-26,10/29/1985,moma.org/calendar/exhibitions/1892,Artist,Artist,Individual,Oskar Kokoschka,Kokoschka Oskar,Oskar,,Kokoschka,Austrian,"Austrian, 1886–1980",Male,moma.org/artists/3197
2675.0,Drawing in Austria and Germany,1985-05-26,10/29/1985,moma.org/calendar/exhibitions/1892,Artist,Artist,Individual,Alfred Kubin,Kubin Alfred,Alfred,,Kubin,Austrian,"Austrian, 1877–1959",Male,moma.org/artists/3276
2675.0,Drawing in Austria and Germany,1985-05-26,10/29/1985,moma.org/calendar/exhibitions/1892,Artist,Artist,Individual,Markus Lüpertz,Lüpertz Markus,Markus,,Lüpertz,German,"German, born 1941",Male,moma.org/artists/3640
2675.0,Drawing in Austria and Germany,1985-05-26,10/29/1985,moma.org/calendar/exhibitions/1892,Artist,Artist,Individual,August Macke,Macke August,August,,Macke,German,"German, 1887–1914",Male,moma.org/artists/3670
2675.0,Drawing in Austria and Germany,1985-05-26,10/29/1985,moma.org/calendar/exhibitions/1892,Artist,Artist,Individual,Franz Marc,Marc Franz,Franz,,Marc,German,"German, 1880–1916",Male,moma.org/artists/3748
2675.0,Drawing in Austria and Germany,1985-05-26,10/29/1985,moma.org/calendar/exhibitions/1892,Artist,Artist,Individual,Ludwig Meidner,Meidner Ludwig,Ludwig,,Meidner,German,"German, 1884–1966",Male,moma.org/artists/3909
2675.0,Drawing in Austria and Germany,1985-05-26,10/29/1985,moma.org/calendar/exhibitions/1892,Artist,Artist,Individual,Ernst Wilhelm Nay,Nay Ernst Wilhelm,Ernst Wilhelm,,Nay,German,"German, 1902–1968",Male,moma.org/artists/4245
2675.0,Drawing in Austria and Germany,1985-05-26,10/29/1985,moma.org/calendar/exhibitions/1892,Artist,Artist,Individual,Emil Nolde,Nolde Emil,Emil,,Nolde,German,"German, 1867–1956",Male,moma.org/artists/4327
2675.0,Drawing in Austria and Germany,1985-05-26,10/29/1985,moma.org/calendar/exhibitions/1892,Artist,Artist,Individual,Blinky Palermo,Palermo Blinky,Blinky,,Palermo,German,"German, 1943–1977",Male,moma.org/artists/4474
2675.0,Drawing in Austria and Germany,1985-05-26,10/29/1985,moma.org/calendar/exhibitions/1892,Artist,Artist,Individual,Max Pechstein,Pechstein Max,Max,,Pechstein,German,"German, 1881–1955",Male,moma.org/artists/4533
2675.0,Drawing in Austria and Germany,1985-05-26,10/29/1985,moma.org/calendar/exhibitions/1892,Artist,Artist,Individual,A.R. Penck (Ralf Winkler),Penck A. R. (Ralf Winkler),A.,R.,Penck,German,"German, born 1939",Male,moma.org/artists/4546
2675.0,Drawing in Austria and Germany,1985-05-26,10/29/1985,moma.org/calendar/exhibitions/1892,Artist,Artist,Individual,Sigmar Polke,Polke Sigmar,Sigmar,,Polke,German,"German, 1941–2010",Male,moma.org/artists/4671
2675.0,Drawing in Austria and Germany,1985-05-26,10/29/1985,moma.org/calendar/exhibitions/1892,Artist,Artist,Individual,Arnulf Rainer,Rainer Arnulf,Arnulf,,Rainer,Austrian,"Austrian, born 1929",Male,moma.org/artists/4792
2675.0,Drawing in Austria and Germany,1985-05-26,10/29/1985,moma.org/calendar/exhibitions/1892,Artist,Artist,Individual,Gerhard Richter,Richter Gerhard,Gerhard,,Richter,German,"German, born 1932",Male,moma.org/artists/4907
2675.0,Drawing in Austria and Germany,1985-05-26,10/29/1985,moma.org/calendar/exhibitions/1892,Artist,Artist,Individual,Christian Rohlfs,Rohlfs Christian,Christian,,Rohlfs,German,"German, 1849–1938",Male,moma.org/artists/5000
2675.0,Drawing in Austria and Germany,1985-05-26,10/29/1985,moma.org/calendar/exhibitions/1892,Artist,Artist,Individual,Egon Schiele,Schiele Egon,Egon,,Schiele,Austrian,"Austrian, 1890–1918",Male,moma.org/artists/5215
2675.0,Drawing in Austria and Germany,1985-05-26,10/29/1985,moma.org/calendar/exhibitions/1892,Artist,Artist,Individual,Oskar Schlemmer,Schlemmer Oskar,Oskar,,Schlemmer,German,"German, 1888–1943",Male,moma.org/artists/5219
2675.0,Drawing in Austria and Germany,1985-05-26,10/29/1985,moma.org/calendar/exhibitions/1892,Artist,Artist,Individual,Karl Schmidt-Rottluff,Schmidt-Rottluff Karl,Karl,,Schmidt-Rottluff,German,"German, 1884–1976",Male,moma.org/artists/5242
